Ano,Mês,EVI_mean,EVI_min,EVI_max,EVI_std,SG_mean,SG_min,SG_max,SG_std,Data
0.3200000000000074,0.7272727272727273,0.6665403561955285,0.8073364536845542,0.48225908041150534,0.04154375614552621,0.5810234541577824,0.6038057370065323,0.5759849906191368,0.13172690763052128,2008-09-01
0.3200000000000074,0.8181818181818182,0.6776241000378931,0.7977577010993795,0.5252991811883266,0.07755653883972474,0.6128540968626252,0.6458392502130078,0.5950594121325827,0.061847389558232796,2008-10-01
0.3200000000000074,0.9090909090909091,0.7205380826070481,0.8568629585283553,0.5064035271887467,0.10501323514742146,0.7250989948218093,0.7614314115308153,0.6982489055659786,0.16437634596356393,2008-11-01
0.3200000000000074,0.9999999999999999,0.7035809018567639,0.7816479808424948,0.6138988032752467,0.14761553588987222,0.6657021017362167,0.6642999147969327,0.6832395247029392,0.23614457831325208,2008-12-01
0.35999999999999943,0.0,0.6083743842364532,0.6565799499292477,0.6441318496745748,0.3065388397246804,0.5761498629302467,0.5967054813973304,0.5737961225766104,0.14618473895582265,2009-01-01
0.35999999999999943,0.09090909090909091,0.6423834785903751,0.7216719277239576,0.5939533907201345,0.20366273352999026,0.51858056655498,0.5134904856574837,0.5472170106316447,0.3132530120481924,2009-02-01
0.35999999999999943,0.1818181818181818,0.5767336112163698,0.6539675628605638,0.5790468192315769,0.2713864306784662,0.4782211392019494,0.4941777904004544,0.4856160100062539,0.20963855421686772,2009-03-01
0.35999999999999943,0.2727272727272727,0.568397120121258,0.7215630782627624,0.43019105605710695,0.10791543756145527,0.47502284495887903,0.49247372905424613,0.48092557848655404,0.2024096385542159,2009-04-01
0.35999999999999943,0.36363636363636365,0.6898446381205001,0.8359638619788832,0.47868990132269573,0.007128810226155399,0.5692963752665244,0.5489917637034932,0.6122576610381487,0.3799196787148597,2009-05-01
0.35999999999999943,0.4545454545454545,0.6487305797650624,0.7580276477631435,0.5378962838547133,0.12979351032448389,0.6251903746573252,0.6302186878727635,0.6375859912445276,0.21526104417670613,2009-06-01
0.35999999999999943,0.5454545454545454,0.6450359984842744,0.7838249700663981,0.47994961158933447,0.0667404129793513,0.5307645446238195,0.5776767963646691,0.5015634771732331,0.01445783132530138,2009-07-01
0.35999999999999943,0.6363636363636364,0.5393141341417204,0.6972896484162403,0.4125551123241654,0.12499999999999999,0.4527870849832468,0.48026128940641855,0.44871794871794846,0.15421686746987948,2009-08-01
0.35999999999999943,0.7272727272727273,0.5758810155361879,0.7159029062806139,0.4576947302120513,0.13040806293018697,0.5801096558026194,0.540755467196819,0.6435272045028142,0.4835341365461844,2009-09-01
0.35999999999999943,0.8181818181818182,0.7595680181887079,0.8792859475345597,0.5496535796766745,0.10501323514742146,0.5609198903441973,0.6083499005964216,0.5297060662914321,0.16437634596356393,2009-10-01
